par,est,iter,ln_sigma_eta,Estimation model,Operating model
beta[j1],-1.7264280588501648,185,0,Null,Operating model = Diffusion
beta[j1],-1.698281592116686,185,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.8760986449820156,185,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.5439597968264833,186,0,Null,Operating model = Diffusion
beta[j1],-1.20897586922145,186,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-2.042566408303954,186,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-2.2368597451617585,187,0,Null,Operating model = Diffusion
beta[j1],-1.4889030508635273,187,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.5613396509201585,187,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.5130851680103354,188,0,Null,Operating model = Diffusion
beta[j1],-1.6285013539947388,188,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-2.2884103129524362,188,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.7901304711700847,189,0,Null,Operating model = Diffusion
beta[j1],-1.6902270085162632,189,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.9093086068624143,189,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.6536443601613717,190,0,Null,Operating model = Diffusion
beta[j1],-1.488013286656957,190,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-2.110996034061725,190,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.788007199685136,191,0,Null,Operating model = Diffusion
beta[j1],-1.4474534207457501,191,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.6117345006656316,191,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.86980306670345,192,0,Null,Operating model = Diffusion
beta[j1],-1.3981147605282342,192,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.5494036654297285,192,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.7257192981611547,193,0,Null,Operating model = Diffusion
beta[j1],-1.4334755576393259,193,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.5220457648645795,193,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.9250641367416708,194,0,Null,Operating model = Diffusion
beta[j1],-1.7213525235716993,194,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.764428884332928,194,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.7944746823761009,195,0,Null,Operating model = Diffusion
beta[j1],-1.4414781044366558,195,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.815285153665968,195,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.5649938642339445,196,0,Null,Operating model = Diffusion
beta[j1],-2.4365291082604412,196,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.6296288406174397,196,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-2.3107992868724367,197,0,Null,Operating model = Diffusion
beta[j1],-2.5973806316283192,197,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.9451307998609304,197,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-2.048587129067471,198,0,Null,Operating model = Diffusion
beta[j1],-1.3223035309281137,198,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.787370545583274,198,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.7738679587885418,199,0,Null,Operating model = Diffusion
beta[j1],-1.6966455557904838,199,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-2.0354716282161367,199,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-1.5123739370633558,200,0,Null,Operating model = Diffusion
beta[j1],-2.0027018831236596,200,-2.30258509299405,Null,Operating model = Diffusion
beta[j1],-1.8760493039878574,200,0.693147180559945,Null,Operating model = Diffusion
beta[j1],-2.392940781150642,1,0,Diffusion,Operating model = Null
beta[j1],-2.5337227543065244,1,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.385880527839297,1,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.444893709047537,2,0,Diffusion,Operating model = Null
beta[j1],-2.4007030511506064,2,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.7667293428308373,2,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.117177354327055,3,0,Diffusion,Operating model = Null
beta[j1],-2.263035221001109,3,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.2172616035785597,3,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.706507945500246,4,0,Diffusion,Operating model = Null
beta[j1],-2.812549643257079,4,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.317489529013857,4,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.2700421840099185,5,0,Diffusion,Operating model = Null
beta[j1],-2.424658569937465,5,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.3442274056539585,5,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.293650385407935,6,0,Diffusion,Operating model = Null
beta[j1],-2.723397879833865,6,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5558184254059166,6,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.539762312391567,7,0,Diffusion,Operating model = Null
beta[j1],-2.53869863855472,7,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5341385568770867,7,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.526803156332641,8,0,Diffusion,Operating model = Null
beta[j1],-2.3934857280751576,8,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.348848980726502,8,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.445824807399375,9,0,Diffusion,Operating model = Null
beta[j1],-2.4530765220262065,9,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.2665432439848683,9,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.6557961379973394,10,0,Diffusion,Operating model = Null
beta[j1],-2.5658701233898595,10,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.733052712949071,10,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.5019278486012513,11,0,Diffusion,Operating model = Null
beta[j1],-2.406787070862775,11,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.197015627053609,11,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.440677252957463,12,0,Diffusion,Operating model = Null
beta[j1],-2.5407498276124176,12,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.7278552014888535,12,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.409568356701592,13,0,Diffusion,Operating model = Null
beta[j1],-2.519586505390873,13,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.591226328663459,13,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.7454512423891684,14,0,Diffusion,Operating model = Null
beta[j1],-2.4560572435827424,14,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5630924233446004,14,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3217248154624466,15,0,Diffusion,Operating model = Null
beta[j1],-2.513445958763803,15,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.332226494649512,15,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.5342606643732943,16,0,Diffusion,Operating model = Null
beta[j1],-2.223546642842732,16,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.850171111205724,16,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.294153888231675,17,0,Diffusion,Operating model = Null
beta[j1],-2.4441188834374388,17,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.130230753029112,17,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.9198719614439423,18,0,Diffusion,Operating model = Null
beta[j1],-2.5505784104684177,18,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.3039032892691513,18,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4363650048317997,19,0,Diffusion,Operating model = Null
beta[j1],-2.1917351609600724,19,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5480498426735765,19,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.255383870290157,20,0,Diffusion,Operating model = Null
beta[j1],-2.3546405129381207,20,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.439723830992642,20,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.5100317389522586,21,0,Diffusion,Operating model = Null
beta[j1],-2.4576129935275968,21,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.6027338293947238,21,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.373102890376831,22,0,Diffusion,Operating model = Null
beta[j1],-2.6909923793363446,22,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4997917470723703,22,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3958662562072934,23,0,Diffusion,Operating model = Null
beta[j1],-2.322996920069174,23,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.540453486067012,23,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.2298438317203293,24,0,Diffusion,Operating model = Null
beta[j1],-2.574167008763534,24,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.382758964241515,24,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4016513634589347,25,0,Diffusion,Operating model = Null
beta[j1],-2.3937326604522378,25,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4057519589916976,25,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4913843174294485,26,0,Diffusion,Operating model = Null
beta[j1],-2.765301247634366,26,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.408193502660118,26,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.2812923847783955,27,0,Diffusion,Operating model = Null
beta[j1],-2.389361757415255,27,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4674127779007295,27,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.621642453811233,28,0,Diffusion,Operating model = Null
beta[j1],-2.6045756422850626,28,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4051284519086367,28,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3400148309069504,29,0,Diffusion,Operating model = Null
beta[j1],-2.442633518618761,29,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5024137638188417,29,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.401169006781091,30,0,Diffusion,Operating model = Null
beta[j1],-2.470748603023649,30,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.190518915467695,30,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.405820733214868,31,0,Diffusion,Operating model = Null
beta[j1],-2.48838972020968,31,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.6641635236766046,31,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3963559687675247,32,0,Diffusion,Operating model = Null
beta[j1],-2.6190925105256517,32,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.564020920880707,32,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.579763151589736,33,0,Diffusion,Operating model = Null
beta[j1],-2.6197209546411027,33,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4911168411320705,33,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.25668671682592,34,0,Diffusion,Operating model = Null
beta[j1],-2.386190381457526,34,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.496144151282923,34,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3661983080470064,35,0,Diffusion,Operating model = Null
beta[j1],-2.4676278758779713,35,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4963004584703365,35,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.323822678243457,36,0,Diffusion,Operating model = Null
beta[j1],-2.3945648400263613,36,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.508043571328568,36,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.831626303992404,37,0,Diffusion,Operating model = Null
beta[j1],-2.300981731094573,37,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.0088897143124673,37,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.458353724396178,38,0,Diffusion,Operating model = Null
beta[j1],-2.3497740304392223,38,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.6876001839823096,38,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.2088393386471465,39,0,Diffusion,Operating model = Null
beta[j1],-2.61304840500082,39,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4090202767168,39,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3016561249365544,40,0,Diffusion,Operating model = Null
beta[j1],-2.557061564497367,40,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.6755574576367906,40,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.9433222750862464,41,0,Diffusion,Operating model = Null
beta[j1],-2.4647710725374825,41,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.516357987315884,41,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.5013943979526414,42,0,Diffusion,Operating model = Null
beta[j1],-2.6450104470253573,42,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.384950688286407,42,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.5137124158434676,43,0,Diffusion,Operating model = Null
beta[j1],-2.5475364679671575,43,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.351752821071159,43,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.319870771329901,44,0,Diffusion,Operating model = Null
beta[j1],-3.0695199317245048,44,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4885361093075993,44,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.850086086623406,45,0,Diffusion,Operating model = Null
beta[j1],-2.6202309755665936,45,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.3399013774856323,45,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.277147972795541,46,0,Diffusion,Operating model = Null
beta[j1],-2.9595114583103577,46,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5580165715072023,46,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.60042094604656,47,0,Diffusion,Operating model = Null
beta[j1],-2.7155096765496833,47,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5072474829612132,47,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3610986244871444,48,0,Diffusion,Operating model = Null
beta[j1],-2.378273669238399,48,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.3480180073137933,48,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.28198393244732,49,0,Diffusion,Operating model = Null
beta[j1],-2.4223806936009047,49,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.7159802361053718,49,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.564347849410735,50,0,Diffusion,Operating model = Null
beta[j1],-2.36875004101778,50,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.3724273485290985,50,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.6637798473733363,51,0,Diffusion,Operating model = Null
beta[j1],-2.3363593432965244,51,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.382175591231321,51,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.665864676493269,52,0,Diffusion,Operating model = Null
beta[j1],-2.2255800353709527,52,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4678861332944275,52,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.684864235085108,53,0,Diffusion,Operating model = Null
beta[j1],-2.5467428716290494,53,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.313320939886037,53,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.1391282005798833,54,0,Diffusion,Operating model = Null
beta[j1],-2.556975374755664,54,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4175387024210844,54,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.205487776717512,55,0,Diffusion,Operating model = Null
beta[j1],-2.8492638366949046,55,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.565041614951505,55,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3991448328901583,56,0,Diffusion,Operating model = Null
beta[j1],-2.2820492599623208,56,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5491237578622976,56,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.467533566334321,57,0,Diffusion,Operating model = Null
beta[j1],-2.3452528623394397,57,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.6908202432678614,57,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.286462377291832,58,0,Diffusion,Operating model = Null
beta[j1],-2.4858491394323456,58,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4157924670915483,58,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.210079431218891,59,0,Diffusion,Operating model = Null
beta[j1],-2.6603557511948495,59,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.3587192435828466,59,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.734178362501982,60,0,Diffusion,Operating model = Null
beta[j1],-2.9265108296992772,60,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.173754850063162,60,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3032517125267935,61,0,Diffusion,Operating model = Null
beta[j1],-2.465095219402258,61,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.41705697267169,61,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.5054434964844368,62,0,Diffusion,Operating model = Null
beta[j1],-2.450322390898457,62,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5601523518657023,62,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.43907816465847,63,0,Diffusion,Operating model = Null
beta[j1],-2.391725813251974,63,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4439973384959246,63,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.192773223597659,64,0,Diffusion,Operating model = Null
beta[j1],-2.2555153333459734,64,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.044176354920316,64,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.333483918499817,65,0,Diffusion,Operating model = Null
beta[j1],-2.6104593750632397,65,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.3821496960586432,65,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.405679079591682,66,0,Diffusion,Operating model = Null
beta[j1],-2.307111091220098,66,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.2998301430666372,66,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4893642713008597,67,0,Diffusion,Operating model = Null
beta[j1],-2.483020122006938,67,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.462582632414847,67,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4720628356685777,68,0,Diffusion,Operating model = Null
beta[j1],-2.6633509962724893,68,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.027704477850474,68,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3919144144459223,69,0,Diffusion,Operating model = Null
beta[j1],-2.2706766269118854,69,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.218351544289451,69,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.6567961703693763,70,0,Diffusion,Operating model = Null
beta[j1],-2.5453992993288006,70,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5302198198228,70,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.60727891594193,71,0,Diffusion,Operating model = Null
beta[j1],-2.2940594250663935,71,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4952482324226137,71,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.446035488215155,72,0,Diffusion,Operating model = Null
beta[j1],-2.4069515988362404,72,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.500541294530317,72,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.552437735696084,73,0,Diffusion,Operating model = Null
beta[j1],-2.4952570230886515,73,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.754901343515899,73,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.47682419705712,74,0,Diffusion,Operating model = Null
beta[j1],-2.2619881525243537,74,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.3390024598478414,74,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3711353590350424,75,0,Diffusion,Operating model = Null
beta[j1],-2.441060968703202,75,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.665512226337685,75,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.569660741286794,76,0,Diffusion,Operating model = Null
beta[j1],-2.4068175874701123,76,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.2321923259774614,76,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.390321419669613,77,0,Diffusion,Operating model = Null
beta[j1],-2.6355111195989696,77,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.6872480887043713,77,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.5143049803692645,78,0,Diffusion,Operating model = Null
beta[j1],-2.428526392522854,78,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.7385320737072347,78,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.6446407348251437,79,0,Diffusion,Operating model = Null
beta[j1],-2.5855914527725674,79,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.556392289420623,79,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.5306943049710027,80,0,Diffusion,Operating model = Null
beta[j1],-2.346617117248056,80,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5714249107557228,80,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.6105630474933528,81,0,Diffusion,Operating model = Null
beta[j1],-2.296351334687684,81,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.0863127690977183,81,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4866254412959874,82,0,Diffusion,Operating model = Null
beta[j1],-2.463743519315233,82,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5865570568221634,82,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3157431255009118,83,0,Diffusion,Operating model = Null
beta[j1],-2.4505324999714277,83,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5074227624531282,83,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3155758131017588,84,0,Diffusion,Operating model = Null
beta[j1],-2.3477224827713274,84,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.6222682902823213,84,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3130933618885123,85,0,Diffusion,Operating model = Null
beta[j1],-2.325059078332529,85,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4593263610093676,85,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3925139435972755,86,0,Diffusion,Operating model = Null
beta[j1],-2.4468385403274087,86,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.405589867543097,86,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.633970649067692,87,0,Diffusion,Operating model = Null
beta[j1],-2.323163698653216,87,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.3456882647683255,87,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.232413880292453,88,0,Diffusion,Operating model = Null
beta[j1],-2.34955372110745,88,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.3878866244292465,88,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4717927678751037,89,0,Diffusion,Operating model = Null
beta[j1],-2.372093914718478,89,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4336987748526755,89,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.282351398442383,90,0,Diffusion,Operating model = Null
beta[j1],-2.328350571711501,90,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.2303451633682423,90,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.6071568504741847,91,0,Diffusion,Operating model = Null
beta[j1],-2.7458043661367744,91,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.7241163593295368,91,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.174133905083074,92,0,Diffusion,Operating model = Null
beta[j1],-2.709525103775882,92,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4866173966269063,92,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.495756754673516,93,0,Diffusion,Operating model = Null
beta[j1],-2.4414525619035503,93,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.9213597003280154,93,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4864884655493857,94,0,Diffusion,Operating model = Null
beta[j1],-2.362572523877014,94,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5550643533283584,94,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.7628726416208402,95,0,Diffusion,Operating model = Null
beta[j1],-2.493010472423153,95,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.288161903179525,95,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.407192271319386,96,0,Diffusion,Operating model = Null
beta[j1],-2.4124164691212324,96,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.3728742406295322,96,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.45093402117427,97,0,Diffusion,Operating model = Null
beta[j1],-2.3897601455543325,97,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.1965530594804497,97,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.5734297937306523,98,0,Diffusion,Operating model = Null
beta[j1],-2.186690905331237,98,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.2583816022033996,98,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.286576794654971,99,0,Diffusion,Operating model = Null
beta[j1],-2.537320492460813,99,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.500869432599539,99,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.3931502548899535,100,0,Diffusion,Operating model = Null
beta[j1],-2.1023347995273154,100,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.8002758938442813,100,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.183907041845502,101,0,Diffusion,Operating model = Null
beta[j1],-2.4129039379124695,101,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.652924020666955,101,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4237199888801046,102,0,Diffusion,Operating model = Null
beta[j1],-2.001231659849503,102,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.483922316060246,102,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4813731518887985,103,0,Diffusion,Operating model = Null
beta[j1],-2.4136102413399168,103,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.2955327496003393,103,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.326286988167776,104,0,Diffusion,Operating model = Null
beta[j1],-2.3513304014297347,104,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4853534738604255,104,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4817006203748795,105,0,Diffusion,Operating model = Null
beta[j1],-2.3865855046857307,105,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.4500107898161687,105,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.2409367703316625,106,0,Diffusion,Operating model = Null
beta[j1],-2.2322290908996547,106,-2.30258509299405,Diffusion,Operating model = Null
beta[j1],-2.5652372861378523,106,0.693147180559945,Diffusion,Operating model = Null
beta[j1],-2.4026934119941745,107,0,Diffusion,Operating model = Null
beta[j1],-2.4087603899588266,107,-2.30258509299405,Diffusion,Operating model = Null
